id,title,body,tags
610699,How to redirect to login page from a web service in an AJAX call?,<p>I am using jQuery to call web service (*.asmx) methods. The web service uses FormsAuthentication to determine whether the calling user is authenticated. I am unable to return a redirect status code from the web method e.g.</p> <pre><code>[WebMethod(EnableSession=true)] public Dictionary&lt;string object&gt; GetArchivedFiles(int pageSize int page) { if(HttpContext.Current.User.Identity.IsAuthenticated &amp;&amp; Session[ UserId ] != null) // Do some computing and return a Dictionary. // Method will fall through here if the user is not authenticated. HttpContext.Current.Response.StatusCode = (int) HttpStatusCode.Unauthorized; return null; } </code></pre> <p>The redirect does not work I always get 500 Internal Server Error when doing this. I tried different codes. What would be the recommended way to go here? I need to read the redirect information from JavaScript and load the new page (or maybe display a login control AJAX way).</p> <p>I actually get a JSON object back which looks like this:</p> <pre><code>{ Message : Authentication failed.  StackTrace :null ExceptionType : System.InvalidOperationException } </code></pre> <p>I tried running the debugger but it doesn't show that any methods are entered. As you can see the StackTrace is null...</p> <p>When invoked in Fiddler as a standard POST request (not XMLHttpRequest) it returns an exception actually:</p> <pre><code>HTTP/1.1 500 Internal Server Error Server: ASP.NET Development Server/9.0.0.0 Date: Wed 04 Mar 2009 14:46:02 GMT X-AspNet-Version: 2.0.50727 Cache-Control: private Content-Type: text/plain; charset=utf-8 Content-Length: 1739 Connection: Close System.NotSupportedException: The type System.Collections.Generic.Dictionary`2[[System.String mscorlib Version=2.0.0.0 Culture=neutral PublicKeyToken=b77a5c561934e089][System.Object mscorlib Version=2.0.0.0 Culture=neutral PublicKeyToken=b77a5c561934e089]] is not supported because it implements IDictionary. at System.Xml.Serialization.TypeScope.GetDefaultIndexer(Type type String memberInfo) at System.Xml.Serialization.TypeScope.ImportTypeDesc(Type type MemberInfo memberInfo Boolean directReference) at System.Xml.Serialization.TypeScope.GetTypeDesc(Type type MemberInfo source Boolean directReference Boolean throwOnError) at System.Xml.Serialization.ModelScope.GetTypeModel(Type type Boolean directReference) at System.Xml.Serialization.XmlReflectionImporter.ImportTypeMapping(Type type XmlRootAttribute root String defaultNamespace) at System.Xml.Serialization.XmlReflectionImporter.ImportTypeMapping(Type type XmlRootAttribute root) at System.Web.Services.Protocols.XmlReturn.GetInitializers(LogicalMethodInfo[] methodInfos) at System.Web.Services.Protocols.XmlReturnWriter.GetInitializers(LogicalMethodInfo[] methodInfos) at System.Web.Services.Protocols.MimeFormatter.GetInitializers(Type type LogicalMethodInfo[] methodInfos) at System.Web.Services.Protocols.HttpServerType..ctor(Type type) at System.Web.Services.Protocols.HttpServerProtocol.Initialize() at System.Web.Services.Protocols.ServerProtocol.SetContext(Type type HttpContext context HttpRequest request HttpResponse response) at System.Web.Services.Protocols.ServerProtocolFactory.Create(Type type HttpContext context HttpRequest request HttpResponse response Boolean&amp; abortProcessing) </code></pre>,asp.net|ajax|web-services|authentication|redirect
208246,How to automatically remap .html pages to .aspx pages?,<p>We have a website; which till now had only HTML pages. Now we are redeveloping it in ASP .Net.</p> <p>This means that all the .html pages will be changed to .aspx extension. The problem is there are a lot of external references to these pages and we dont want to go and chage each and every link to aspx right away.</p> <p>Is there any way to redirect a link to .html pages to .aspx pages? For example is there any way that the server checks the file specified finds out that it links to .html page and automatically opens the .aspx page?</p>,asp.net|redirect
19127,Best way to fix CSS/JS drop-down in IE7 when page includes Google Map,<p>I have a page using <code>&lt;ul&gt;</code> lists for navigation (Javascript changes the styling to display or not on mouseover).</p> <p>This is working fine for me <em>except</em> in IE6 and IE7 when I have a Google Map on the page.</p> <p>In this case the drop-down simply does not work. However the page continues to work in FireFox 2.</p> <p>I have done a little bit of research and discovered that this may be an example of the IE Select Box Bug but I am not sure as the Google Map appears to be using a <code>&lt;div&gt;</code> not an <code>&lt;iframe&gt;</code>.</p> <p>Has anyone else encountered a problem similar to this and if so do they have any recommendations on the best way to overcome this problem?</p>,javascript|css|cross-browser|browser|client-scripting
13353,Override tab behavior in WinForms,<p>I have a UserControl that consists of three TextBoxes. On a form I can have one or more or my UserControl. I want to implement my own tab behavior so if the user presses Tab in the second TextBox I should only move to the third TextBox if the the second TextBox has anything entered. If nothing is entered in the second TextBox the next control of the form should get focus as per the normal tab behavior. If the user hasn't entered anything in the first or second TextBox and the presses tab there is this special case where a control on the form should be skipped. </p> <p>By using the ProcessDialogKey I have managed to get it work kind of ok but I still have one problem. My question is if there is a way to detect how a WinForms control got focus since I would also like to know if the my UserControl got focus from a Tab or Shift-Tab and then do my weird stuff but if the user clicks the control I don't want to do anything special. </p>,c#|.net|winforms
28622251,how to do display none using css,<pre><code>&lt;div class= span9 &gt; &lt;span class= disabled &gt;&amp;lt;&amp;lt; previous&lt;/span&gt;&lt;span class= current numbers &gt;1&lt;/span&gt; | &lt;span class= numbers &gt;&lt;a href= /index/page:2 &gt;2&lt;/a&gt;&lt;/span&gt; | &lt;span class= numbers &gt;&lt;a href= /index/page:3 &gt;3&lt;/a&gt;&lt;/span&gt; &lt;span class= next &gt;&lt;a href= /index/page:2 rel= next &gt;next &amp;gt;&amp;gt;&lt;/a&gt;&lt;/span&gt; </code></pre> <p></p> <p>I want to delete '<strong>|</strong>' sign after <code>span</code>. I am using <strong>cakephp pagination</strong> . Is it possible to delete thought <code>css</code> or <code>jquery</code> or <code>javascript</code>. Automatically its taking <strong>|</strong> sign from library pagination.</p>,javascript|jquery|html|css|css3
12448600,Clear local storage?,<p>My online store uses local storage to store the cart. After the user has checked out I want to clear it. However <code>localstorage.clear();</code> isn't working for me. </p> <pre><code> $(document).ready(function(){ $( #matkahuolto ).live('click' function() { $( .maksu ).slideDown(600); $( #matkahuolto ).attr( disabled  disabled ); $( #posti ).removeAttr( disabled ); $( #matkahuolto ).addClass( selectedtoimitus ); $( #posti ).removeClass( selectedtoimitus ); $( .simpleCart_shipping ).html( 15.00€ ); localstorage.clear() }); }); </code></pre>,javascript|jquery|local-storage
80693,What type of application/utilization is YAML best suited for?,<p>Why would one choose <a href= http://yaml.org/ >YAML</a> over XML or any other formats?</p>,xml|markup|yaml
496305,Widget wag = *new Widget(),<p>I just came across a C++ SDK that makes heavy use of this really weird <code>*new</code> pattern. I dont understand why they do it like that at all.</p> <p>What's the point of constructing objects with *new e.g. <code>Widget wag = *new Widget();</code>?</p> <p>Update: Interesting they are actually doing <code>XPtr&lt;T&gt; p = *new T;</code> - must be the semantics of some smart pointer magic. Still doesn't make much sense. I do trust the SDK is high quality.</p>,c++
1162127,How to save contacts in an address book and list them?,<p>I am working on making an address book in C# 2008. I need to be able to save the contacts and then later display them when the user asked for it. I also need to handle an exception when someone enters an unknown color when writing the person's favorite color. This is my code so far:</p> <pre><code>using System; using System.Collections.Generic; using System.Linq; using System.Text; namespace Lab02 { class Program { static void Main(string[] args) { Contact contact = new Contact(); Console.WriteLine( Please enter the person's name: ); contact.Name = Console.ReadLine(); Console.WriteLine( Please enter the person's e-mail address: ); contact.Email = Console.ReadLine(); Console.WriteLine( Please enter the person's favorite color: ); string tempColor = Console.ReadLine(); contact.Favoritecolor = (System.Drawing.KnownColor)(Enum.Parse(typeof(System.Drawing.KnownColor) tempColor)); try { } catch { } finally { Console.WriteLine( This is an unknown color. Please enter a known color ); } } class Color { enum clr // This is a list of colors for the user to pick from. { Red Green Blue Yellow Purple Brown Black Crimson White Turqoise Orange Cyan Pink Gold Silver Bronze Gray Indigo Rust } } } class Contact { //This string represents the person's Name. public string Name { get; set; } //This string represents the person's Email. public string Email { get; set; } public System.Drawing.KnownColor Favoritecolor { get; set; } } } </code></pre> <p>Can anyone help me please?</p>,c#|exception|exception-handling
391726,What's the feasibility of running Perl on Rails?,<p>Rails is a great platform but it just doesn't have the history that Perl does so I thought it might be an interesting idea to put them together. Anybody with lots of Rails experience see any problems with this?</p>,ruby-on-rails|perl
555249,Did HTML's loose standards hurt or help the internet,<p>I was reading O'Reilly's <a href= http://oreilly.com/catalog/9780596004200/index.html rel= nofollow >Learning XML</a> Book and read the following</p> <blockquote> <p>HTML was in some ways a step backward. To achieve the simplicity necessary to be truly useful some principles of generic coding had to be sacrificed. ... To return to the ideals of generic coding some people tried to adapt SGML for the web ... This proved too difficult.</p> </blockquote> <p>This reminded me of a StackOverflow Podcast where they discussed the poorly formed HTML that works on browsers.</p> <p>My question is would the Internet still be as successful if the standards were as strict as developers would want them to be now? </p>,html|standards
